amount,frequency,location_change,device_change,hour_of_day,is_fraud
71.7,4,0,0,20,0
16.5,2,0,0,11,0
10.75,1,1,0,14,0
68.65,3,0,0,20,0
111.79,4,0,0,17,0
51.21,4,1,0,14,0
105.94,5,0,0,21,0
27.31,1,0,0,11,0
86.13,4,0,0,20,0
79.21,6,1,0,13,0
13.6,3,1,0,17,0
12.79,0,0,0,15,0
48.17,5,0,0,9,0
12.62,3,0,0,11,0
43.34,7,0,0,18,0
45.93,2,0,0,14,0
5000.0,22,1,1,1,1
140.6,3,0,0,10,0
203.47,2,0,0,14,0
5000.0,14,0,0,5,1
25.19,2,0,0,22,0
17.71,3,0,0,12,0
17.65,4,0,0,19,0
245.27,3,0,1,14,0
153.3,3,0,0,11,0
51.28,5,0,0,10,0
5000.0,14,0,1,4,1
74.68,0,0,0,10,0
192.98,4,0,1,8,0
59.94,6,0,0,8,0
232.06,2,1,1,20,0
15.89,5,0,1,17,0
7.96,4,0,0,17,0
54.77,2,0,0,19,0
5000.0,19,1,0,4,1
74.3,4,0,0,14,0
291.89,0,1,0,19,0
444.01,4,0,0,14,0
171.45,2,0,0,20,0
5.39,5,0,0,19,0
81.84,2,0,0,18,0
132.04,5,0,1,21,0
219.64,4,0,0,15,0
44.29,2,0,0,11,0
12.25,1,0,0,18,0
93.47,5,0,0,17,0
582.55,2,0,0,20,0
18.57,6,0,0,19,0
16.51,4,0,0,14,0
20.3,2,0,0,18,0
18.43,1,1,0,13,0
94.32,1,0,0,10,0
56.88,0,0,0,11,0
177.18,5,0,0,15,0
5987.23,9,1,1,2,1
17.27,3,0,0,8,0
37.74,1,0,0,21,0
144.87,5,1,0,22,0
24.33,4,0,0,16,0
49.64,2,0,0,11,0
44.3,0,0,0,17,0
20.47,8,0,0,18,0
218.84,3,0,0,11,0
65.65,3,0,0,17,0
16.08,5,0,0,14,0
80.43,3,0,0,16,0
177.56,3,0,0,10,0
99.51,1,0,0,17,0
18.33,2,0,0,12,0
260.71,5,0,1,13,0
63.02,11,0,0,18,0
20.26,3,0,0,20,0
53.13,4,0,0,18,0
45.44,2,0,0,9,0
50.03,0,0,0,13,0
127.69,7,0,0,19,0
81.28,2,0,0,9,0
155.32,2,1,0,20,0
109.55,8,0,0,10,0
209.97,2,0,0,11,0
38.66,2,0,0,20,0
39.06,6,0,0,21,0
69.37,6,0,0,11,0
18740.53,12,0,1,4,1
53.03,3,0,0,16,0
40916.23,11,1,1,1,1
156.33,2,0,0,11,0
40.31,5,0,0,11,0
10.6,5,0,0,11,0
132.16,4,0,0,19,0
46.14,4,0,0,10,0
58.46,3,0,0,18,0
42.63,5,0,0,11,0
82.03,3,0,0,17,0
30.19,3,0,0,18,0
64.04,1,0,0,8,0
9.94,10,1,0,14,0
2.96,4,0,0,17,0
51.77,6,0,0,20,0
116.13,2,0,0,15,0
66.29,5,0,0,22,0
249.66,3,0,0,8,0
24.04,3,0,0,15,0
22.77,3,0,0,16,0
39.4,0,0,0,12,0
48.29,2,0,1,8,0
41.43,3,1,0,18,0
11.51,6,0,0,21,0
9.72,3,0,0,8,0
11.37,3,0,0,20,0
49.66,3,0,0,14,0
25.43,3,0,0,13,0
142.49,2,0,0,22,0
207.88,1,0,0,15,0
11.83,4,0,0,16,0
29.2,6,0,0,22,0
44.1,2,1,0,10,0
36375.85,11,1,1,2,1
152.46,4,0,0,11,0
408.93,2,0,0,19,0
117.82,2,0,0,21,0
9574.69,13,0,1,3,1
59.29,0,0,0,20,0
18.11,5,0,0,16,0
250.42,2,0,0,12,0
31.33,3,0,0,17,0
32.1,3,0,0,12,0
12.37,1,1,1,17,0
117.43,4,0,0,12,0
36.07,2,0,0,10,0
306.34,4,0,0,19,0
68.31,2,0,0,16,0
32.1,2,0,0,8,0
318.91,6,0,0,16,0
118.84,3,0,0,20,0
13.93,2,0,0,10,0
153.02,3,0,0,20,0
57.47,2,0,0,18,0
321.26,1,0,0,8,0
120.76,2,0,0,21,0
72.09,4,0,0,17,0
24.09,4,0,0,21,0
20.62,4,1,0,10,0
66.46,1,0,0,21,0
46.84,2,1,0,9,0
19.58,2,1,0,17,0
127.77,1,0,0,17,0
225.79,2,0,1,9,0
45.01,3,0,0,14,0
5992.47,10,1,0,3,1
155.26,3,0,0,10,0
115.5,4,0,0,15,0
203.12,5,0,0,21,0
151.8,4,0,0,17,0
57.17,5,0,0,18,0
21.11,3,0,0,14,0
74.35,3,1,0,18,0
54.21,2,0,0,15,0
77.47,3,0,0,9,0
181.68,3,0,0,16,0
35.31,1,0,0,13,0
131.64,4,0,0,12,0
5000.0,16,1,1,0,1
22.34,4,1,0,21,0
35765.14,13,1,0,2,1
32.7,1,0,0,22,0
235.61,2,0,0,12,0
5000.0,14,1,1,5,1
46.75,4,0,0,21,0
57.24,3,0,0,16,0
13.88,4,1,0,14,0
50.27,1,0,1,14,0
89.81,2,0,1,15,0
299.53,3,0,0,10,0
31.57,2,0,0,18,0
31.58,3,0,0,15,0
12.9,3,0,0,10,0
16.32,3,0,0,19,0
146.1,6,0,0,11,0
5000.0,15,1,1,0,1
304.41,2,0,0,8,0
78.61,3,0,0,21,0
13.84,5,0,0,16,0
159.86,2,0,0,19,0
21.47,7,0,0,13,0
184.74,4,1,0,16,0
65.68,3,1,0,8,0
31.97,3,0,0,15,0
31.07,2,0,0,21,0
5000.0,16,1,1,0,1
54.66,3,0,0,21,0
5000.0,18,0,1,5,1
33.77,4,0,0,19,0
96.65,4,0,0,18,0
125.25,8,0,0,22,0
385.01,1,0,0,19,0
27.2,3,0,0,17,0
36.74,2,0,0,22,0
124.28,3,0,0,21,0
29.94,5,0,0,17,0
55.01,2,0,0,11,0
76.63,3,0,0,19,0
146.55,4,0,0,11,0
21.58,6,0,1,20,0
39.63,0,0,0,22,0
165.46,0,0,0,9,0
204.59,3,0,0,14,0
11.6,5,0,0,22,0
103.22,2,0,0,12,0
84.33,3,0,0,13,0
214.8,3,1,0,9,0
31.29,5,0,0,20,0
61.2,0,0,0,8,0
63.12,2,0,0,12,0
70.73,0,1,0,15,0
189.33,5,0,0,12,0
76.59,2,0,0,8,0
113.41,7,0,0,16,0
10.88,3,0,0,10,0
67.44,4,0,0,18,0
3.62,3,0,0,16,0
18.69,3,0,0,22,0
399.96,4,0,0,14,0
22.62,1,0,0,14,0
39.83,4,0,0,14,0
55.43,3,0,0,19,0
38.19,5,0,0,9,0
290.87,6,0,0,16,0
63.94,7,0,0,22,0
144.96,5,0,0,21,0
46.05,3,0,0,10,0
314.06,2,0,0,16,0
315.87,4,0,1,17,0
25.76,2,0,0,8,0
106.97,0,0,0,16,0
145.73,4,0,0,21,0
100.16,4,0,0,11,0
55.16,3,0,0,13,0
24.15,2,0,0,20,0
49.75,5,0,1,21,0
147.98,3,0,0,13,0
133.35,0,0,0,13,0
72.33,3,0,0,16,0
227.54,4,0,0,18,0
118.82,6,0,0,18,0
114.07,2,0,0,10,0
12.13,5,0,0,11,0
80.03,4,0,0,18,0
46.44,2,0,0,11,0
347.01,1,0,0,14,0
66.1,4,0,0,9,0
50.06,3,0,0,12,0
15513.42,15,0,0,5,1
26.84,4,0,0,16,0
73.83,1,0,0,10,0
54.63,4,0,0,18,0
15743.46,23,1,1,1,1
6.81,1,1,0,20,0
116.16,4,0,0,21,0
13.08,4,0,0,16,0
25.45,2,0,0,22,0
45.0,4,0,0,12,0
100.71,1,0,0,12,0
36.6,2,0,0,9,0
37.69,3,0,0,20,0
193.96,2,0,0,10,0
36.49,2,0,0,9,0
143.59,1,0,0,10,0
35.29,6,0,0,16,0
5000.0,18,1,0,1,1
12.08,2,0,0,8,0
29.48,4,0,0,11,0
229.13,1,0,0,19,0
46.61,4,0,0,16,0
85.51,1,0,0,18,0
26.67,0,0,0,21,0
284.14,6,0,0,13,0
81.0,1,0,0,14,0
58.43,5,0,0,18,0
259.89,2,0,0,17,0
42.58,3,0,0,11,0
23.01,2,0,0,11,0
36.2,2,0,0,14,0
759.29,3,0,0,21,0
16.79,6,0,0,13,0
26.1,2,0,0,13,0
32.43,4,0,0,22,0
188.23,3,0,0,19,0
4.21,4,0,0,22,0
25.2,5,1,0,12,0
281.25,2,0,0,16,0
368.49,1,0,0,19,0
39.2,1,1,0,8,0
5000.0,9,0,1,4,1
3.09,1,1,0,18,0
52.15,5,0,0,17,0
27.31,3,0,0,20,0
107.95,4,0,0,21,0
38.76,4,0,0,8,0
20.81,3,1,1,11,0
17.04,3,0,0,8,0
30.55,7,0,1,10,0
29.92,1,0,0,9,0
15.58,3,0,0,14,0
40.12,2,0,0,14,0
158.92,2,0,0,8,0
24.35,1,0,0,11,0
33.54,2,0,0,20,0
43.28,5,0,0,19,0
30.19,2,0,0,20,0
114.45,1,0,0,10,0
45.4,2,0,0,18,0
104.83,3,0,0,18,0
76.63,3,0,0,9,0
66.33,4,0,0,18,0
55.83,3,0,0,12,0
33.23,4,0,0,18,0
107.93,2,0,0,20,0
68.39,3,0,0,18,0
182.33,0,0,0,17,0
37.84,5,0,0,11,0
18.21,2,0,0,20,0
42.98,2,0,0,19,0
124.64,5,0,0,15,0
65.81,3,0,0,19,0
134.83,1,0,0,16,0
83.9,3,1,0,12,0
43.34,4,0,0,10,0
78.41,4,0,0,15,0
56.73,1,0,0,11,0
16.17,2,0,0,8,0
90.4,4,0,0,14,0
170.74,2,0,1,16,0
19.93,4,0,0,13,0
76.12,3,0,0,12,0
23.58,4,1,0,9,0
29.95,2,0,0,11,0
54.27,6,0,0,22,0
103.34,1,0,0,21,0
79.62,2,0,0,13,0
24.53,1,0,0,22,0
281.0,1,0,0,11,0
66.31,3,0,0,19,0
1028.3,0,0,0,8,0
48.93,2,1,0,9,0
101.65,5,0,0,21,0
13.65,2,0,0,12,0
163.86,3,1,0,17,0
5000.0,14,1,1,2,1
25.35,3,0,0,21,0
44.82,4,0,0,14,0
42.97,5,0,0,18,0
91.48,3,0,0,15,0
371.89,3,0,0,17,0
79.79,2,0,0,11,0
5000.0,8,1,1,4,1
29.81,3,0,0,19,0
29.67,2,0,0,8,0
41.08,5,1,0,13,0
73.84,5,0,0,18,0
68.07,5,0,0,21,0
250.77,1,1,0,12,0
5000.0,16,1,1,5,1
61.82,3,0,0,17,0
21.1,4,0,0,8,0
9.08,5,0,0,13,0
29.08,0,0,0,11,0
84.12,2,1,0,15,0
12.54,2,0,0,8,0
109.83,3,0,0,15,0
10.08,2,1,0,12,0
217.04,4,0,0,12,0
41.96,1,0,0,19,0
55.76,2,0,0,12,0
34.51,1,0,0,17,0
862.35,3,0,0,11,0
27.42,3,1,0,8,0
22.22,2,0,0,8,0
6.29,2,0,0,9,0
105.2,0,0,0,13,0
100.44,3,1,0,14,0
123.7,4,1,0,15,0
98.74,1,0,0,19,0
5000.0,13,1,1,2,1
41.73,5,0,0,15,0
22.43,2,1,0,9,0
43.63,1,0,0,11,0
90.47,4,0,0,15,0
59.56,2,0,0,15,0
369.45,2,0,0,12,0
66.36,1,0,0,15,0
65.39,4,0,0,12,0
14.16,5,0,0,11,0
101.07,2,0,0,21,0
132.45,4,0,0,20,0
5000.0,19,0,0,4,1
56.25,2,1,0,18,0
228.98,2,0,0,13,0
18.84,1,0,0,13,0
43.04,1,0,1,12,0
31.88,2,0,0,13,0
6.18,3,0,0,11,0
76.02,5,0,0,22,0
31.02,3,0,0,12,0
100.81,2,0,0,8,0
16.53,1,0,0,22,0
46.52,3,0,0,19,0
37.03,2,0,0,16,0
39.03,5,0,0,12,0
162.6,6,0,0,14,0
51.33,2,0,0,9,0
112.98,10,1,0,9,0
24.8,2,0,0,15,0
40.36,1,0,0,22,0
34.26,1,0,0,19,0
16.21,4,1,0,11,0
54.99,1,0,0,13,0
213.27,4,0,0,13,0
26.22,6,1,0,14,0
19.69,2,0,0,13,0
21.03,2,0,0,9,0
7.89,1,0,0,8,0
13838.2,13,0,0,1,1
41.05,1,1,0,15,0
29.58,1,0,0,21,0
353.35,6,0,0,19,0
43.51,3,0,0,20,0
11.51,6,0,0,18,0
89.84,6,0,0,16,0
21.56,4,0,0,15,0
81.99,4,0,0,22,0
29.85,1,0,0,9,0
162.68,1,0,0,14,0
80.79,3,0,0,17,0
365.97,4,0,0,13,0
29.1,4,0,1,15,0
250.44,2,0,0,21,0
67.98,5,0,0,13,0
51.37,1,0,0,18,0
14747.13,19,0,0,0,1
53.76,0,0,0,20,0
5000.0,13,1,1,4,1
21.1,2,0,0,11,0
101.3,6,0,0,20,0
23.59,2,0,0,12,0
5000.0,10,1,1,2,1
167.26,1,0,0,21,0
52.84,0,0,0,9,0
34.43,4,0,0,11,0
49.47,2,0,1,22,0
170.07,2,0,0,17,0
17.63,4,0,0,15,0
156.12,1,0,0,16,0
42.26,2,0,0,19,0
55643.31,14,1,1,3,1
39.25,4,0,0,21,0
66.73,4,0,0,19,0
112.08,4,0,0,22,0
23.47,3,0,0,18,0
13.16,0,0,0,15,0
281.64,0,1,0,11,0
19.34,5,1,0,18,0
67.72,6,0,0,19,0
102.07,2,0,0,13,0
232.13,0,1,0,14,0
412.65,1,0,0,22,0
37.14,2,0,0,14,0
293.39,2,0,0,8,0
22.3,4,0,0,15,0
423.57,7,0,0,18,0
61.95,4,0,0,19,0
43.68,2,0,0,13,0
218.4,2,0,0,22,0
70.96,3,0,0,16,0
25.65,4,0,0,19,0
136.99,2,0,0,9,0
144.07,3,0,0,16,0
266.27,3,0,0,10,0
37.11,4,0,0,9,0
19.01,4,0,0,8,0
6.22,1,0,0,18,0
175.28,2,0,0,8,0
54.56,3,0,0,9,0
26.28,1,0,0,18,0
93.06,5,0,0,9,0
43.66,3,0,0,17,0
90.65,2,1,0,14,0
92.85,0,0,0,14,0
157.58,3,0,0,16,0
70.42,6,0,0,21,0
20.66,4,0,0,16,0
114.67,6,0,0,21,0
43.99,5,0,0,16,0
5000.0,14,1,0,1,1
74.24,5,0,0,12,0
49.94,3,0,0,19,0
55.59,1,1,0,9,0
181.98,3,0,0,15,0
63.52,5,0,0,18,0
149.53,2,0,0,10,0
239.11,3,0,0,8,0
136.79,2,0,0,20,0
53.24,2,0,0,20,0
12372.62,20,0,0,0,1
134.52,4,0,0,16,0
65.22,1,0,0,8,0
83.15,5,0,0,10,0
72.29,3,0,0,21,0
83.26,1,0,0,14,0
102.27,3,0,0,18,0
60.16,3,0,0,20,0
302.39,1,0,0,14,0
10.85,0,0,0,13,0
58.23,1,0,0,15,0
61.77,3,0,0,15,0
115.15,1,0,0,20,0
20.53,2,0,0,17,0
91.4,2,1,0,19,0
43.81,4,0,0,14,0
76.61,0,0,0,16,0
18.55,3,0,0,8,0
61.3,2,0,0,8,0
46.4,5,0,0,19,0
29.16,2,0,0,8,0
31.22,6,0,0,14,0
108.13,5,0,0,17,0
31.12,4,0,0,8,0
65.67,5,0,0,11,0
166.12,1,0,0,21,0
33.0,4,0,0,19,0
539.66,2,0,0,21,0
371.39,2,0,0,15,0
12.74,3,0,0,17,0
46.63,4,0,0,21,0
51.69,4,0,0,16,0
37.31,4,0,0,8,0
31.12,4,0,0,18,0
56.0,4,0,0,17,0
67.88,1,0,0,11,0
224.48,4,0,0,22,0
136.77,4,0,0,15,0
17.34,1,0,0,19,0
58.24,6,0,0,15,0
116.62,4,0,0,18,0
45.59,4,0,0,22,0
16.52,3,1,0,16,0
44.6,0,0,0,20,0
70.83,1,0,0,21,0
33.93,2,1,1,13,0
33.94,3,0,0,13,0
76.13,3,0,0,16,0
15.07,4,0,0,20,0
50.61,3,0,0,19,0
5000.0,17,1,1,0,1
126.79,5,0,1,12,0
29.6,5,0,0,13,0
356.44,3,0,0,21,0
57.96,2,0,0,15,0
81.39,3,0,0,16,0
78.27,4,0,0,14,0
30.87,1,0,0,16,0
358.22,0,0,0,18,0
49.99,2,1,0,14,0
174.05,2,0,0,13,0
109.54,5,0,0,8,0
48.85,8,0,0,11,0
41.19,4,0,0,18,0
45.46,1,0,1,10,0
99.6,2,0,0,16,0
9.41,3,1,0,13,0
12.45,4,0,0,14,0
25.21,3,0,0,21,0
26.08,1,1,0,12,0
66.35,2,0,0,10,0
39.0,5,0,0,20,0
42.15,5,0,0,20,0
198.47,3,1,0,10,0
43.61,3,0,0,22,0
460.83,3,0,0,22,0
40.42,2,0,0,9,0
59.39,7,0,0,16,0
49.68,2,0,0,8,0
19.97,4,0,0,13,0
45.23,1,0,0,17,0
18.6,2,1,0,10,0
33.66,5,0,0,10,0
113.51,7,0,1,11,0
26.87,3,0,0,15,0
47.61,3,0,0,8,0
8.33,3,0,0,8,0
63.07,2,0,0,22,0
13.06,4,0,0,16,0
120.68,4,0,0,11,0
11.9,3,0,0,19,0
189.2,6,0,0,16,0
144.05,3,0,0,8,0
133.98,2,0,0,19,0
125.63,4,0,0,13,0
67.94,4,0,0,21,0
4.51,2,0,0,15,0
60.14,5,0,0,15,0
97.23,3,0,0,16,0
197.12,3,0,0,12,0
25.38,3,0,0,21,0
21.32,5,0,0,17,0
16.88,9,0,0,8,0
23.7,5,0,0,17,0
208.61,2,0,0,19,0
488.05,3,0,0,21,0
66.26,1,0,0,9,0
66.6,3,0,0,11,0
176.47,3,0,0,10,0
37.54,4,0,0,20,0
14.56,5,0,0,20,0
124.2,3,0,1,11,0
163.56,3,1,0,8,0
5.03,2,0,1,11,0
16.72,1,0,0,10,0
151.64,3,0,1,12,0
64.49,3,0,0,22,0
55.89,4,0,0,18,0
65.5,3,0,0,20,0
19.83,5,0,0,17,0
23.88,3,1,0,21,0
24.72,1,0,0,9,0
100.54,3,0,0,15,0
315.74,4,0,0,9,0
4.84,5,0,0,10,0
34.24,3,0,0,9,0
5.76,3,0,0,14,0
16.63,4,1,0,9,0
61.15,1,0,0,20,0
11.01,3,0,0,9,0
51.38,1,0,0,14,0
50.61,1,0,0,19,0
301.07,1,0,0,20,0
53.88,3,0,0,21,0
80.79,4,0,0,8,0
147.78,1,0,1,17,0
216.41,2,0,0,18,0
277.67,4,0,0,20,0
66.31,6,0,0,19,0
9978.11,14,1,1,2,1
119.08,2,0,0,15,0
60.33,1,0,0,11,0
42.42,6,0,0,11,0
154.74,1,0,0,16,0
5912.48,14,1,0,4,1
71.63,3,0,0,14,0
7.36,5,0,0,18,0
47.12,4,0,0,10,0
18.26,3,0,0,21,0
5000.0,21,1,0,4,1
84.89,5,0,0,22,0
98.19,1,0,0,20,0
90.89,4,0,0,13,0
25.56,6,0,0,13,0
17.26,3,0,0,10,0
96.91,6,0,0,22,0
42.83,3,0,0,21,0
35.01,1,0,0,13,0
41.98,4,0,0,8,0
58.32,3,0,0,21,0
134.6,2,0,0,20,0
17.23,6,0,0,19,0
5000.0,15,0,1,5,1
55.65,3,0,1,19,0
65.45,2,0,0,10,0
76.8,3,0,0,9,0
9.08,1,0,0,15,0
25.67,4,0,0,22,0
45.42,2,0,0,9,0
34.48,1,0,0,11,0
11.2,3,0,0,21,0
191.67,2,0,0,14,0
5000.0,13,1,0,2,1
104.41,2,0,0,16,0
84.92,1,0,0,14,0
56.43,3,0,0,19,0
73.8,3,0,0,10,0
57.36,5,1,0,9,0
200.86,6,0,0,18,0
138.14,3,0,0,12,0
281.21,4,0,0,18,0
47.95,2,0,0,9,0
59.37,3,0,0,15,0
34.37,4,0,0,12,0
262.34,4,1,0,16,0
142.3,3,0,0,10,0
14.4,4,0,0,12,0
32.32,7,0,0,8,0
98.33,1,0,0,21,0
11.03,4,0,0,11,0
77.67,3,0,0,17,0
17.21,7,1,0,21,0
31.56,4,0,0,21,0
48.02,1,0,0,17,0
203.89,2,0,0,18,0
37.02,2,0,0,17,0
20.01,3,0,0,8,0
20.37,2,0,0,15,0
36.06,5,0,0,18,0
90.94,4,0,0,22,0
36.84,4,0,0,15,0
42.57,2,1,0,10,0
5000.0,9,0,1,4,1
53.3,5,0,0,21,0
21.37,2,0,0,9,0
22.14,2,0,0,22,0
18.22,2,0,0,17,0
498.04,1,0,0,21,0
456.94,0,0,0,13,0
137.64,7,1,0,16,0
2.7,1,0,0,19,0
80.7,3,0,0,9,0
31.22,3,0,0,14,0
144.56,4,0,0,22,0
34.37,2,0,0,18,0
206.26,5,0,0,21,0
66.72,3,1,0,8,0
88.92,3,0,0,21,0
240.84,3,0,0,11,0
15.81,1,0,0,10,0
5000.0,8,1,0,5,1
211.79,7,0,0,19,0
65.68,1,0,0,8,0
34.32,2,0,0,20,0
3.64,4,0,0,14,0
73.33,7,0,0,19,0
103.7,3,0,0,8,0
33.83,2,0,0,14,0
173.47,4,0,0,12,0
15.87,1,0,0,9,0
6.45,2,0,0,17,0
71.06,4,0,0,11,0
20.49,4,0,1,20,0
53.41,4,0,0,14,0
57.04,5,0,1,9,0
31.61,3,0,0,18,0
15.13,6,0,0,17,0
166.02,0,0,0,20,0
8.65,6,0,0,20,0
98.84,3,0,0,16,0
73.73,5,0,1,22,0
117.2,2,0,0,15,0
123.13,2,0,0,21,0
221.24,3,0,0,9,0
72.06,4,0,0,9,0
17.56,4,0,0,15,0
20.21,3,0,0,19,0
138.12,2,0,0,20,0
28.59,4,0,0,18,0
33.12,3,0,0,12,0
45.0,1,0,0,8,0
32.75,2,1,0,8,0
102.17,1,0,0,18,0
65.92,2,0,1,14,0
138.74,8,0,1,21,0
28.86,5,0,0,10,0
95.22,2,0,0,13,0
9.31,3,0,0,13,0
297.81,2,1,0,19,0
5000.0,12,0,1,5,1
12.91,4,1,0,13,0
37.42,2,0,0,17,0
118.53,4,0,0,18,0
129.53,3,0,0,13,0
25.06,4,0,0,16,0
47.74,3,0,0,13,0
18.94,4,1,0,10,0
74.37,1,1,0,16,0
26.17,3,1,0,17,0
88.43,2,0,0,15,0
7.63,2,0,0,11,0
35.16,4,1,0,14,0
457.04,4,0,0,8,0
56.49,4,0,0,20,0
2.85,2,0,0,12,0
1010.47,5,0,0,12,0
57.88,2,0,0,10,0
127.12,1,0,0,8,0
38.05,4,0,0,10,0
23.19,10,0,0,18,0
128.78,6,0,0,12,0
24.1,5,0,0,19,0
29.07,4,0,0,21,0
249.62,5,0,0,14,0
37.43,1,0,0,18,0
26.57,3,0,0,15,0
232.05,5,0,0,17,0
67.33,1,0,0,13,0
54.47,1,0,0,12,0
314.9,2,0,0,11,0
13.4,4,0,0,17,0
49.98,3,0,0,22,0
59.12,2,0,0,17,0
40.54,2,0,0,10,0
111.69,1,0,0,9,0
300.24,3,0,0,12,0
53.33,4,0,0,10,0
49.1,3,0,1,10,0
38.7,1,0,0,16,0
220.93,4,0,0,9,0
10160.74,15,1,1,3,1
46.2,6,0,0,20,0
11.44,6,0,0,19,0
8.76,0,0,0,18,0
62.93,3,0,1,19,0
29.79,2,0,1,10,0
56.53,0,0,0,18,0
37.02,5,0,0,9,0
82.75,3,0,0,18,0
12.87,6,0,0,21,0
361.56,3,0,0,8,0
7.57,3,0,0,22,0
124.02,4,0,0,10,0
23.38,5,0,0,16,0
67.05,5,0,0,11,0
43.0,3,0,0,8,0
38.63,1,0,0,20,0
69.93,3,0,0,13,0
14514.9,17,1,0,1,1
73.78,2,0,0,15,0
65.49,2,0,0,16,0
68.82,1,0,0,16,0
132.62,3,0,0,22,0
95.42,4,0,0,15,0
265.63,4,0,0,16,0
43.92,4,0,0,20,0
168.64,1,0,0,20,0
27.16,2,0,0,9,0
36.62,3,0,0,18,0
106.94,3,0,0,11,0
23.19,3,1,1,13,0
20.4,5,0,0,10,0
16.91,1,0,0,9,0
155.95,2,0,0,15,0
489.53,2,0,0,11,0
253.01,4,0,0,20,0
57.22,1,0,0,12,0
24.96,3,0,0,14,0
98.24,5,0,0,11,0
5000.0,9,1,1,0,1
13.26,0,0,0,20,0
25.08,3,0,1,17,0
12.22,2,0,0,18,0
66.74,1,0,0,18,0
60.16,3,0,0,14,0
85.37,3,0,0,11,0
89.25,4,0,0,17,0
275.08,2,1,0,13,0
90.97,4,0,0,8,0
20.2,8,0,0,21,0
43.4,3,1,0,8,0
354.63,2,0,0,22,0
52.05,4,0,0,10,0
396.88,2,0,0,21,0
5000.0,14,1,1,1,1
70.26,3,0,1,20,0
112.44,1,0,0,18,0
113.93,4,0,0,10,0
34.42,2,0,0,21,0
46.33,3,0,0,22,0
5.55,8,0,0,21,0
12.45,1,0,1,12,0
48.14,7,0,0,13,0
39.93,4,0,0,12,0
27.56,3,0,0,20,0
70.07,2,0,0,12,0
34.29,1,0,0,13,0
5000.0,11,0,1,2,1
187.93,4,0,0,20,0
60.32,5,0,0,16,0
88.29,3,0,0,10,0
48.41,4,0,0,22,0
13.25,2,0,0,14,0
16.79,0,0,0,11,0
95.2,10,0,0,14,0
67.17,0,0,0,18,0
108.63,4,0,0,18,0
152.27,1,0,0,22,0
34.33,2,0,0,10,0
20.44,3,0,0,9,0
163.07,3,0,0,12,0
5000.0,14,1,1,4,1
88.15,3,0,0,20,0
140.83,3,0,0,8,0
5000.0,21,1,1,5,1
490.89,1,0,0,21,0
76.27,2,0,0,13,0
72.17,1,0,0,19,0
22.23,3,0,0,16,0
221.29,6,0,0,8,0
180.77,2,0,0,12,0
5000.0,18,1,1,4,1
39.79,6,0,0,16,0
87.05,3,0,0,10,0
96.85,4,1,0,15,0
181.35,3,0,0,9,0
86.33,3,0,1,20,0
88.45,5,0,0,22,0
24.39,1,0,0,21,0
92.2,3,0,0,14,0
53.56,2,0,0,10,0
5000.0,13,0,1,3,1
22.56,3,0,0,14,0
441.9,7,0,0,15,0
15.97,2,0,0,22,0
156.14,2,0,0,10,0
18.32,2,0,0,8,0
41.89,0,0,0,13,0
40.74,2,0,0,17,0
72.64,5,0,0,19,0
48.11,3,0,0,21,0
7.38,5,0,0,8,0
5000.0,18,1,1,4,1
125.65,0,1,1,8,0
12.59,2,0,0,10,0
203.21,3,0,0,22,0
43.05,1,0,0,20,0
5000.0,14,1,1,4,1
19.62,5,0,0,9,0
40.93,2,0,0,19,0
5.74,1,0,0,20,0
1284.05,6,0,0,13,0
1.37,6,0,0,19,0
59.41,1,1,0,19,0
332.15,1,0,0,20,0
81.11,2,0,0,12,0
156.65,6,0,0,15,0
659.96,3,0,0,9,0
45.94,4,0,0,10,0
174.72,3,0,0,12,0
32.33,4,0,0,13,0
80.17,4,0,0,20,0
267.32,1,0,0,20,0
590.94,3,0,0,9,0
5000.0,14,1,0,1,1
152.98,1,0,0,21,0
4.76,2,0,0,19,0
36.45,4,0,0,19,0
87.23,5,0,0,16,0
28.42,1,0,0,17,0
184.99,2,0,0,14,0
8.68,3,0,0,14,0
73.21,2,0,0,17,0
5.94,3,0,0,17,0
15.81,2,0,0,8,0
30.28,4,0,0,22,0
131.2,5,0,0,20,0
52.52,8,0,0,18,0
16.77,2,0,0,12,0
30.2,2,0,0,18,0
108.25,2,0,0,20,0
173.05,3,0,0,9,0
30.62,2,0,0,20,0
41.99,2,0,0,15,0
66.0,5,0,0,18,0
82.13,3,0,0,8,0
80.61,3,0,0,19,0
19.37,2,0,0,11,0
21.96,0,0,0,10,0
99.21,3,0,0,19,0
32.04,2,0,0,20,0
20.0,2,0,0,9,0
16.29,3,0,0,16,0
19.57,2,0,0,13,0
141.11,2,0,0,15,0
98.17,4,0,0,13,0
74.77,2,0,0,16,0
38.17,2,0,0,15,0
317.73,3,0,0,18,0
46.05,0,0,0,14,0
71.32,6,0,0,21,0
31.0,2,0,0,21,0
267.45,6,0,0,11,0
36.15,3,0,0,19,0
5000.0,24,1,1,2,1
34.0,2,0,0,16,0
22.17,3,0,0,22,0
30.04,1,0,0,21,0
212.58,3,0,1,9,0
143.95,4,0,0,13,0
30.29,2,0,0,14,0
19.69,3,0,0,21,0
240.32,2,0,0,12,0
83.84,4,0,0,22,0
175.48,3,0,0,19,0
10.94,1,0,0,17,0
144.23,2,0,0,21,0
21.67,3,0,0,20,0
179.66,5,0,0,22,0
422.78,1,0,0,11,0
